YEAR,COUNTYFIPS,STATEFIPS,STATE,ACS_PCT_UNEMPLOY,ACS_PCT_PUBL_TRANSIT
2020,48151,48,Texas,2.62,0.0
2020,48153,48,Texas,2.82,1.24
2020,48155,48,Texas,8.92,0.0
2020,48157,48,Texas,5.6,1.49
2020,48159,48,Texas,6.44,0.5
2020,48161,48,Texas,3.33,0.01
2020,48163,48,Texas,7.46,0.0
2020,48165,48,Texas,3.81,0.0
2020,48167,48,Texas,5.9,0.94
2020,48169,48,Texas,8.93,0.0
2020,48171,48,Texas,4.29,0.25
2020,48173,48,Texas,0.0,0.0
2020,48175,48,Texas,4.23,0.0
2020,48177,48,Texas,2.56,0.29
2020,48179,48,Texas,5.14,0.0
2020,48181,48,Texas,4.37,0.34
2020,48183,48,Texas,4.08,0.13
2020,48185,48,Texas,5.37,0.09
2020,48187,48,Texas,4.5,0.16
2020,48189,48,Texas,4.24,0.26
2020,48191,48,Texas,10.08,0.09
2020,48193,48,Texas,2.39,0.0
2020,48195,48,Texas,10.97,0.32
2020,48197,48,Texas,4.74,0.0
2020,48199,48,Texas,3.94,0.15
2020,48201,48,Texas,6.18,2.56
2020,48203,48,Texas,6.06,0.0
2020,48205,48,Texas,0.45,0.0
2020,48207,48,Texas,7.25,0.54
2020,48209,48,Texas,5.51,0.73
2020,48211,48,Texas,6.6,0.0
2020,48213,48,Texas,6.31,0.5
2020,48215,48,Texas,7.31,0.27
2020,48217,48,Texas,6.23,0.02
2020,48219,48,Texas,6.55,0.12
2020,48221,48,Texas,5.96,0.18
2020,48223,48,Texas,4.36,0.24
2020,48225,48,Texas,3.01,0.0
2020,48227,48,Texas,6.77,0.1
2020,48229,48,Texas,8.65,0.0
2020,48231,48,Texas,4.86,0.44
2020,48233,48,Texas,6.99,0.48
2020,48235,48,Texas,5.6,2.27
2020,48237,48,Texas,3.33,0.0
2020,48239,48,Texas,4.79,1.25
2020,48241,48,Texas,10.06,0.06
2020,48243,48,Texas,0.53,0.0
2020,48245,48,Texas,5.73,0.6
2020,48247,48,Texas,8.11,0.0
2020,48249,48,Texas,3.68,0.0
2020,48251,48,Texas,3.51,0.1
2020,48253,48,Texas,5.99,0.02
2020,48255,48,Texas,3.54,0.0
2020,48257,48,Texas,5.32,0.1
2020,48259,48,Texas,4.33,0.12
2020,48261,48,Texas,0.0,0.0
2020,48263,48,Texas,5.0,0.0
2020,48265,48,Texas,4.29,0.05
2020,48267,48,Texas,3.19,1.18
2020,48269,48,Texas,9.35,5.56
2020,48271,48,Texas,1.12,0.18
2020,48273,48,Texas,6.03,0.0
2020,48275,48,Texas,4.5,0.0
2020,48277,48,Texas,3.86,0.16
2020,48279,48,Texas,4.17,0.14
2020,48281,48,Texas,7.13,0.0
2020,48283,48,Texas,2.83,0.0
2020,48285,48,Texas,3.32,0.0
2020,48287,48,Texas,2.49,0.41
2020,48289,48,Texas,5.86,0.03
2020,48291,48,Texas,7.54,0.39
2020,48293,48,Texas,5.93,0.29
2020,48295,48,Texas,5.61,0.0
2020,48297,48,Texas,2.95,0.0
2020,48299,48,Texas,6.53,0.0
2020,48301,48,Texas,0.0,0.0
2020,48303,48,Texas,4.32,0.71
2020,48305,48,Texas,3.72,0.0
2020,48307,48,Texas,4.92,0.09
2020,48309,48,Texas,4.57,0.63
2020,48311,48,Texas,5.18,0.0
2020,48313,48,Texas,5.72,0.0
2020,48315,48,Texas,10.91,0.61
2020,48317,48,Texas,4.04,0.0
2020,48319,48,Texas,5.26,0.0
2020,48321,48,Texas,6.42,0.16
2020,48323,48,Texas,7.69,0.26
2020,48325,48,Texas,3.3,0.03
2020,48327,48,Texas,4.51,0.0
2020,48329,48,Texas,3.42,0.16
2020,48331,48,Texas,6.54,0.41
2020,48333,48,Texas,2.33,0.0
2020,48335,48,Texas,3.22,0.39
2020,48337,48,Texas,6.23,0.89
2020,48339,48,Texas,4.64,1.12
2020,48341,48,Texas,3.73,0.0
2020,48343,48,Texas,7.4,0.0
2020,48345,48,Texas,4.6,1.27
2020,48347,48,Texas,7.66,0.18
2020,48349,48,Texas,4.93,0.32
2020,48351,48,Texas,11.01,0.26
2020,48353,48,Texas,7.93,0.0
2020,48355,48,Texas,5.81,1.51
2020,48357,48,Texas,3.81,0.0
2020,48359,48,Texas,0.44,0.12
2020,48361,48,Texas,4.47,0.31
2020,48363,48,Texas,5.84,0.37
2020,48365,48,Texas,2.88,0.02
2020,48367,48,Texas,4.75,0.22
2020,48369,48,Texas,1.44,0.54
2020,48371,48,Texas,1.09,0.14
2020,48373,48,Texas,9.12,0.46
2020,48375,48,Texas,3.45,0.43
2020,48377,48,Texas,9.85,0.0
2020,48379,48,Texas,3.95,0.0
2020,48381,48,Texas,3.6,0.18
2020,48383,48,Texas,6.3,0.0
2020,48385,48,Texas,0.99,0.09
2020,48387,48,Texas,5.14,0.0
2020,48389,48,Texas,11.13,0.0
2020,48391,48,Texas,6.33,0.0
2020,48393,48,Texas,1.33,0.0
2020,48395,48,Texas,9.05,0.04
2020,48397,48,Texas,3.73,0.67
2020,48399,48,Texas,2.75,0.27
2020,48401,48,Texas,7.34,0.24
2020,48403,48,Texas,9.31,0.0
2020,48405,48,Texas,11.14,0.0
2020,48407,48,Texas,7.3,0.49
2020,48409,48,Texas,5.0,0.16
2020,48411,48,Texas,2.2,0.0
2020,48413,48,Texas,16.37,0.0
2020,48415,48,Texas,3.49,0.0
2020,48417,48,Texas,8.49,0.0
2020,48419,48,Texas,5.56,0.0
2020,48421,48,Texas,2.09,0.0
2020,48423,48,Texas,5.47,0.55
2020,48425,48,Texas,4.9,0.0
2020,48427,48,Texas,13.14,0.23
2020,48429,48,Texas,8.6,0.0
2020,48431,48,Texas,1.0,0.0
2020,48433,48,Texas,3.63,0.0
2020,48435,48,Texas,6.25,0.0
2020,48437,48,Texas,7.42,1.36
2020,48439,48,Texas,4.97,0.51
2020,48441,48,Texas,3.02,0.73
2020,48443,48,Texas,0.0,0.0
2020,48445,48,Texas,7.8,0.42
2020,48447,48,Texas,4.78,0.0
2020,48449,48,Texas,5.06,0.16
2020,48451,48,Texas,4.03,0.25
2020,48453,48,Texas,4.31,2.8
2020,48455,48,Texas,7.07,0.26
2020,48457,48,Texas,14.4,0.0
2020,48459,48,Texas,5.95,0.06
2020,48461,48,Texas,2.98,0.34
2020,48463,48,Texas,4.94,0.0
2020,48465,48,Texas,4.0,0.2
2020,48467,48,Texas,4.01,0.05
2020,48469,48,Texas,5.18,0.93
2020,48471,48,Texas,3.42,0.63
2020,48473,48,Texas,5.29,0.55
2020,48475,48,Texas,5.76,0.02
2020,48477,48,Texas,4.58,0.0
2020,48479,48,Texas,5.67,1.04
2020,48481,48,Texas,5.3,0.1
2020,48483,48,Texas,4.46,0.0
2020,48485,48,Texas,4.57,0.48
2020,48487,48,Texas,6.94,0.05
2020,48489,48,Texas,10.44,0.0
2020,48491,48,Texas,4.96,0.81
2020,48493,48,Texas,4.01,0.0
2020,48495,48,Texas,2.55,0.0
2020,48497,48,Texas,4.36,0.23
2020,48499,48,Texas,5.15,0.2
2020,48501,48,Texas,5.31,0.0
2020,48503,48,Texas,2.99,0.0
2020,48505,48,Texas,8.32,0.0
2020,48507,48,Texas,4.37,0.22
2020,49001,49,Utah,3.56,0.0
2020,49003,49,Utah,3.08,0.63
2020,49005,49,Utah,2.86,1.9
2020,49007,49,Utah,6.65,0.51
2020,49009,49,Utah,1.03,1.11
2020,49011,49,Utah,2.56,1.83
2020,49013,49,Utah,7.43,0.3
2020,49015,49,Utah,3.78,0.25
2020,49017,49,Utah,3.02,0.0
2020,49019,49,Utah,2.55,0.06
2020,49021,49,Utah,4.88,0.23
2020,49023,49,Utah,3.56,0.28
2020,49025,49,Utah,3.39,0.17
2020,49027,49,Utah,3.74,0.26
2020,49029,49,Utah,1.62,0.37
2020,49031,49,Utah,3.09,1.15
2020,49033,49,Utah,2.65,2.12
2020,49035,49,Utah,3.74,3.72
2020,49037,49,Utah,11.95,0.45
2020,49039,49,Utah,4.26,0.31
2020,49041,49,Utah,6.55,0.09
2020,49043,49,Utah,2.1,2.79
2020,49045,49,Utah,5.15,1.61
2020,49047,49,Utah,6.94,0.45
2020,49049,49,Utah,3.75,2.44
2020,49051,49,Utah,1.8,0.18
2020,49053,49,Utah,3.38,0.35
2020,49055,49,Utah,1.79,0.0
2020,49057,49,Utah,3.32,1.69
2020,50001,50,Vermont,3.88,0.56
2020,50003,50,Vermont,4.14,0.46
2020,50005,50,Vermont,3.07,0.14
2020,50007,50,Vermont,3.6,3.02
2020,50009,50,Vermont,5.19,0.23
2020,50011,50,Vermont,4.42,0.26
2020,50013,50,Vermont,4.59,0.19
2020,50015,50,Vermont,3.66,0.76
2020,50017,50,Vermont,3.78,0.6
2020,50019,50,Vermont,4.18,0.28
2020,50021,50,Vermont,3.49,0.78
2020,50023,50,Vermont,3.18,1.19
2020,50025,50,Vermont,4.39,0.99
2020,50027,50,Vermont,3.78,0.81
2020,51001,51,Virginia,3.78,1.25
2020,51003,51,Virginia,3.39,2.58
2020,51005,51,Virginia,4.57,0.29
2020,51007,51,Virginia,4.42,0.6
2020,51009,51,Virginia,4.86,0.38
2020,51011,51,Virginia,2.77,0.41
2020,51013,51,Virginia,2.85,29.22
2020,51015,51,Virginia,2.92,0.24
2020,51017,51,Virginia,6.38,0.0
2020,51019,51,Virginia,3.43,0.01
2020,51021,51,Virginia,4.32,0.27
2020,51023,51,Virginia,2.83,0.0
2020,51025,51,Virginia,6.89,0.2
2020,51027,51,Virginia,6.46,0.7
2020,51029,51,Virginia,5.78,0.78
2020,51031,51,Virginia,3.84,0.24
2020,51033,51,Virginia,3.01,0.4
2020,51035,51,Virginia,4.39,0.03
2020,51036,51,Virginia,3.06,2.51
2020,51037,51,Virginia,5.5,0.37
2020,51041,51,Virginia,4.7,0.42
2020,51043,51,Virginia,2.95,0.52
2020,51045,51,Virginia,1.74,0.0
2020,51047,51,Virginia,4.01,0.48
2020,51049,51,Virginia,2.28,0.0
2020,51051,51,Virginia,4.87,0.0
2020,51053,51,Virginia,6.29,0.78
2020,51057,51,Virginia,8.02,0.0
2020,51059,51,Virginia,4.05,9.69
2020,51061,51,Virginia,2.93,0.92
2020,51063,51,Virginia,3.09,0.55
2020,51065,51,Virginia,2.52,1.11
2020,51067,51,Virginia,4.3,0.27
2020,51069,51,Virginia,3.31,0.27
2020,51071,51,Virginia,4.15,0.68
2020,51073,51,Virginia,3.64,0.36
2020,51075,51,Virginia,3.74,0.29
2020,51077,51,Virginia,4.34,0.62
2020,51079,51,Virginia,4.38,1.04
2020,51081,51,Virginia,5.34,0.28
2020,51083,51,Virginia,3.88,0.34
2020,51085,51,Virginia,3.21,0.48
2020,51087,51,Virginia,4.06,1.42
2020,51089,51,Virginia,6.34,0.57
2020,51091,51,Virginia,11.37,0.0
2020,51093,51,Virginia,5.95,0.1
2020,51095,51,Virginia,4.14,0.75
2020,51097,51,Virginia,3.54,0.0
2020,51099,51,Virginia,3.88,1.65
2020,51101,51,Virginia,4.07,0.26
2020,51103,51,Virginia,9.9,0.4
2020,51105,51,Virginia,9.72,0.0
2020,51107,51,Virginia,3.56,3.36
2020,51109,51,Virginia,5.18,0.45
2020,51111,51,Virginia,3.77,1.26
2020,51113,51,Virginia,4.1,1.69
2020,51115,51,Virginia,4.45,1.52
2020,51117,51,Virginia,3.41,0.41
2020,51119,51,Virginia,5.19,0.29
2020,51121,51,Virginia,3.48,2.93
2020,51125,51,Virginia,3.1,0.0
2020,51127,51,Virginia,3.11,0.35
2020,51131,51,Virginia,4.37,1.13
2020,51133,51,Virginia,6.04,0.13
2020,51135,51,Virginia,4.31,0.23
2020,51137,51,Virginia,5.53,0.57
2020,51139,51,Virginia,5.24,0.13
2020,51141,51,Virginia,3.75,0.0
2020,51143,51,Virginia,5.32,0.19
2020,51145,51,Virginia,1.44,0.02
2020,51147,51,Virginia,5.94,0.76
2020,51149,51,Virginia,6.54,0.13
2020,51153,51,Virginia,5.0,4.77
2020,51155,51,Virginia,4.89,0.3
2020,51157,51,Virginia,4.16,1.31
2020,51159,51,Virginia,2.46,1.1
2020,51161,51,Virginia,3.33,0.25
2020,51163,51,Virginia,4.77,0.35
2020,51165,51,Virginia,3.12,0.16
2020,51167,51,Virginia,6.55,0.01
2020,51169,51,Virginia,3.74,0.23
2020,51171,51,Virginia,4.01,0.23
2020,51173,51,Virginia,5.51,0.98
2020,51175,51,Virginia,4.75,0.63
2020,51177,51,Virginia,6.01,2.67
2020,51179,51,Virginia,3.81,4.33
2020,51181,51,Virginia,4.76,3.04
2020,51183,51,Virginia,6.84,1.31
2020,51185,51,Virginia,7.05,0.12
2020,51187,51,Virginia,5.79,0.07
2020,51191,51,Virginia,4.24,0.2
2020,51193,51,Virginia,12.7,0.28
2020,51195,51,Virginia,9.24,0.36
2020,51197,51,Virginia,4.23,0.12
2020,51199,51,Virginia,5.27,0.23
2020,51510,51,Virginia,3.29,20.86
2020,51520,51,Virginia,6.33,0.43
2020,51530,51,Virginia,1.83,0.0
2020,51540,51,Virginia,4.04,6.56
2020,51550,51,Virginia,5.24,0.89
2020,51570,51,Virginia,6.06,0.59
2020,51580,51,Virginia,2.74,0.0
2020,51590,51,Virginia,7.14,3.3
2020,51595,51,Virginia,16.74,0.57
2020,51600,51,Virginia,4.03,7.06
2020,51610,51,Virginia,4.44,16.63
2020,51620,51,Virginia,9.94,0.43
2020,51630,51,Virginia,5.79,4.9
2020,51640,51,Virginia,8.34,0.52
2020,51650,51,Virginia,6.12,2.54
2020,51660,51,Virginia,4.74,1.74
2020,51670,51,Virginia,8.41,0.89
2020,51678,51,Virginia,3.36,0.0
2020,51680,51,Virginia,6.31,2.88
2020,51683,51,Virginia,4.36,3.37
2020,51685,51,Virginia,3.11,8.12
2020,51690,51,Virginia,3.94,0.89
2020,51700,51,Virginia,5.71,3.37
2020,51710,51,Virginia,7.99,3.49
2020,51720,51,Virginia,8.58,7.16
2020,51730,51,Virginia,12.61,2.96
2020,51735,51,Virginia,1.73,0.0
2020,51740,51,Virginia,6.25,2.22
2020,51750,51,Virginia,6.48,2.28
2020,51760,51,Virginia,6.32,5.45
2020,51770,51,Virginia,6.73,3.35
2020,51775,51,Virginia,4.93,0.35
2020,51790,51,Virginia,3.68,0.67
2020,51800,51,Virginia,6.2,0.32
2020,51810,51,Virginia,4.38,0.87
2020,51820,51,Virginia,4.62,0.6
2020,51830,51,Virginia,5.19,3.47
2020,51840,51,Virginia,5.29,0.84
2020,53001,53,Washington,6.29,0.2
2020,53003,53,Washington,5.76,0.65
2020,53005,53,Washington,5.34,0.85
2020,53007,53,Washington,3.68,0.97
2020,53009,53,Washington,6.61,1.08
2020,53011,53,Washington,5.14,2.16
2020,53013,53,Washington,1.73,0.28
2020,53015,53,Washington,6.46,0.39
2020,53017,53,Washington,4.17,0.73
2020,53019,53,Washington,7.32,0.42
2020,53021,53,Washington,5.66,0.31
2020,53023,53,Washington,6.53,0.0
2020,53025,53,Washington,5.76,1.16
2020,53027,53,Washington,6.37,1.04
2020,53029,53,Washington,5.81,2.22
2020,53031,53,Washington,6.99,1.99
2020,53033,53,Washington,4.27,14.18
2020,53035,53,Washington,4.4,9.04
2020,53037,53,Washington,6.11,1.46
2020,53039,53,Washington,6.15,0.54
2020,53041,53,Washington,6.64,1.19
2020,53043,53,Washington,3.59,0.29
2020,53045,53,Washington,6.36,1.53
2020,53047,53,Washington,5.49,0.65
2020,53049,53,Washington,5.41,0.48
2020,53051,53,Washington,6.42,0.16
2020,53053,53,Washington,4.99,3.9
2020,53055,53,Washington,2.12,2.13
2020,53057,53,Washington,5.12,0.72
2020,53059,53,Washington,5.79,0.11
2020,53061,53,Washington,4.15,5.36
2020,53063,53,Washington,5.45,2.67
2020,53065,53,Washington,5.58,0.71
2020,53067,53,Washington,6.12,2.01
2020,53069,53,Washington,5.57,0.89
2020,53071,53,Washington,5.51,1.09
2020,53073,53,Washington,5.19,2.53
2020,53075,53,Washington,8.16,4.53
2020,53077,53,Washington,6.44,0.27
2020,54001,54,West Virginia,8.4,0.0
2020,54003,54,West Virginia,5.96,0.69
2020,54005,54,West Virginia,12.39,0.0
2020,54007,54,West Virginia,12.3,0.0
2020,54009,54,West Virginia,3.81,0.68
2020,54011,54,West Virginia,5.71,1.6
2020,54013,54,West Virginia,10.64,1.21
2020,54015,54,West Virginia,12.79,0.7
2020,54017,54,West Virginia,4.19,0.0
2020,54019,54,West Virginia,7.26,0.28
2020,54021,54,West Virginia,11.07,0.49
2020,54023,54,West Virginia,6.59,0.3
2020,54025,54,West Virginia,5.94,0.12
2020,54027,54,West Virginia,7.0,0.15
2020,54029,54,West Virginia,8.16,1.04
2020,54031,54,West Virginia,3.59,0.23
2020,54033,54,West Virginia,5.76,0.58
2020,54035,54,West Virginia,3.42,0.0
2020,54037,54,West Virginia,5.69,1.61
2020,54039,54,West Virginia,5.71,2.44
2020,54041,54,West Virginia,6.55,0.0
2020,54043,54,West Virginia,5.76,0.47
2020,54045,54,West Virginia,14.11,0.29
2020,54047,54,West Virginia,15.0,0.21
2020,54049,54,West Virginia,5.66,0.34
2020,54051,54,West Virginia,3.69,0.06
2020,54053,54,West Virginia,2.9,0.0
2020,54055,54,West Virginia,6.38,0.23
2020,54057,54,West Virginia,7.38,0.87
2020,54059,54,West Virginia,14.02,0.07
2020,54061,54,West Virginia,6.6,2.59
2020,54063,54,West Virginia,9.96,0.0
2020,54065,54,West Virginia,6.23,0.38
2020,54067,54,West Virginia,8.32,0.98
2020,54069,54,West Virginia,5.86,1.36
2020,54071,54,West Virginia,3.62,0.0
2020,54073,54,West Virginia,7.63,0.0
2020,54075,54,West Virginia,6.97,0.57
2020,54077,54,West Virginia,9.14,0.5
2020,54079,54,West Virginia,3.7,0.0
2020,54081,54,West Virginia,6.93,0.07
2020,54083,54,West Virginia,7.12,0.16
2020,54085,54,West Virginia,5.15,0.18
2020,54087,54,West Virginia,10.07,0.0
2020,54089,54,West Virginia,9.78,0.0
2020,54091,54,West Virginia,10.13,0.0
2020,54093,54,West Virginia,5.08,0.0
2020,54095,54,West Virginia,7.63,0.0
2020,54097,54,West Virginia,5.8,0.07
2020,54099,54,West Virginia,4.92,0.47
2020,54101,54,West Virginia,11.84,0.0
2020,54103,54,West Virginia,8.09,0.24
2020,54105,54,West Virginia,4.18,0.0
2020,54107,54,West Virginia,5.04,0.87
2020,54109,54,West Virginia,11.62,0.42
2020,55001,55,Wisconsin,5.85,0.06
2020,55003,55,Wisconsin,5.83,1.71
2020,55005,55,Wisconsin,2.88,0.31
2020,55007,55,Wisconsin,3.96,1.78
2020,55009,55,Wisconsin,2.79,0.72
2020,55011,55,Wisconsin,2.1,0.13
2020,55013,55,Wisconsin,5.62,0.42
2020,55015,55,Wisconsin,2.22,0.26
2020,55017,55,Wisconsin,2.64,0.01
2020,55019,55,Wisconsin,3.01,0.04
2020,55021,55,Wisconsin,2.85,0.09
2020,55023,55,Wisconsin,2.57,0.97
2020,55025,55,Wisconsin,2.47,4.96
2020,55027,55,Wisconsin,4.11,0.08
2020,55029,55,Wisconsin,3.54,0.23
2020,55031,55,Wisconsin,4.01,1.22
2020,55033,55,Wisconsin,3.38,0.16
2020,55035,55,Wisconsin,3.89,0.81
2020,55037,55,Wisconsin,5.69,0.35
2020,55039,55,Wisconsin,3.55,0.18
2020,55041,55,Wisconsin,4.95,0.2
2020,55043,55,Wisconsin,2.99,0.26
2020,55045,55,Wisconsin,3.27,0.11
2020,55047,55,Wisconsin,2.98,0.16
2020,55049,55,Wisconsin,2.09,0.33
2020,55051,55,Wisconsin,5.53,0.4
2020,55053,55,Wisconsin,5.16,0.15
2020,55055,55,Wisconsin,3.26,0.25
2020,55057,55,Wisconsin,3.79,0.13
2020,55059,55,Wisconsin,6.43,1.19
2020,55061,55,Wisconsin,1.98,0.08
2020,55063,55,Wisconsin,3.49,0.86
2020,55065,55,Wisconsin,1.75,0.01
2020,55067,55,Wisconsin,4.79,0.15
2020,55069,55,Wisconsin,3.85,0.58
2020,55071,55,Wisconsin,2.4,0.56
2020,55073,55,Wisconsin,2.96,0.37
2020,55075,55,Wisconsin,4.44,0.28
2020,55077,55,Wisconsin,4.17,0.31
2020,55078,55,Wisconsin,10.39,2.22
2020,55079,55,Wisconsin,5.12,4.98
2020,55081,55,Wisconsin,2.28,0.22
2020,55083,55,Wisconsin,2.62,0.08
2020,55085,55,Wisconsin,2.23,0.25
2020,55087,55,Wisconsin,3.16,0.49
2020,55089,55,Wisconsin,2.75,0.62
2020,55091,55,Wisconsin,2.43,0.1
2020,55093,55,Wisconsin,3.12,0.07
2020,55095,55,Wisconsin,3.94,0.15
2020,55097,55,Wisconsin,3.25,0.63
2020,55099,55,Wisconsin,1.81,0.1
2020,55101,55,Wisconsin,3.99,1.1
2020,55103,55,Wisconsin,2.12,0.81
2020,55105,55,Wisconsin,4.54,0.55
2020,55107,55,Wisconsin,4.11,0.25
2020,55109,55,Wisconsin,2.06,0.36
2020,55111,55,Wisconsin,2.31,0.12
2020,55113,55,Wisconsin,5.05,1.79
2020,55115,55,Wisconsin,3.2,0.21
2020,55117,55,Wisconsin,3.31,0.41
2020,55119,55,Wisconsin,3.6,0.25
2020,55121,55,Wisconsin,2.48,0.07
2020,55123,55,Wisconsin,2.33,0.46
2020,55125,55,Wisconsin,5.64,0.14
2020,55127,55,Wisconsin,3.38,0.4
2020,55129,55,Wisconsin,3.6,0.34
2020,55131,55,Wisconsin,2.93,0.4
2020,55133,55,Wisconsin,3.03,0.48
2020,55135,55,Wisconsin,2.33,0.1
2020,55137,55,Wisconsin,4.13,0.02
2020,55139,55,Wisconsin,2.97,0.58
2020,55141,55,Wisconsin,3.96,0.12
2020,56001,56,Wyoming,4.11,1.22
2020,56003,56,Wyoming,7.31,0.97
2020,56005,56,Wyoming,4.08,1.14
2020,56007,56,Wyoming,3.67,0.11
2020,56009,56,Wyoming,5.37,4.72
2020,56011,56,Wyoming,1.0,0.8
2020,56013,56,Wyoming,7.41,0.48
2020,56015,56,Wyoming,4.57,0.0
2020,56017,56,Wyoming,2.9,0.0
2020,56019,56,Wyoming,2.81,0.46
2020,56021,56,Wyoming,4.92,0.19
2020,56023,56,Wyoming,2.72,0.83
2020,56025,56,Wyoming,4.31,0.41
2020,56027,56,Wyoming,4.96,0.0
2020,56029,56,Wyoming,2.44,0.02
2020,56031,56,Wyoming,2.1,0.0
2020,56033,56,Wyoming,3.61,0.0
2020,56035,56,Wyoming,5.29,0.0
2020,56037,56,Wyoming,6.25,2.59
2020,56039,56,Wyoming,1.84,4.73
2020,56041,56,Wyoming,4.46,1.88
2020,56043,56,Wyoming,4.24,0.0
2020,56045,56,Wyoming,3.9,7.82
2020,60050,60,American Samoa,,
2020,66010,66,Guam,,
2020,69100,69,Northern Mariana Islands,,
2020,69120,69,Northern Mariana Islands,,
2020,72001,72,Puerto Rico,29.79,0.0
2020,72003,72,Puerto Rico,7.69,0.81
2020,72005,72,Puerto Rico,17.39,0.22
2020,72007,72,Puerto Rico,9.68,1.37
2020,72009,72,Puerto Rico,6.01,0.0
2020,72011,72,Puerto Rico,9.6,0.33
2020,72013,72,Puerto Rico,17.68,0.62
2020,72015,72,Puerto Rico,12.9,0.0
2020,72017,72,Puerto Rico,18.62,0.24
2020,72019,72,Puerto Rico,17.97,0.0
2020,72021,72,Puerto Rico,11.56,2.63
2020,72023,72,Puerto Rico,12.85,0.8
2020,72025,72,Puerto Rico,12.78,1.6
2020,72027,72,Puerto Rico,7.34,0.0
2020,72029,72,Puerto Rico,22.23,0.62
2020,72031,72,Puerto Rico,14.31,1.61
2020,72033,72,Puerto Rico,16.66,4.9
2020,72035,72,Puerto Rico,8.14,0.53
2020,72037,72,Puerto Rico,10.51,0.97
2020,72039,72,Puerto Rico,21.55,0.0
2020,72041,72,Puerto Rico,12.66,0.78
2020,72043,72,Puerto Rico,6.9,0.09
2020,72045,72,Puerto Rico,17.21,1.33
2020,72047,72,Puerto Rico,25.91,1.24
2020,72049,72,Puerto Rico,3.28,0.0
2020,72051,72,Puerto Rico,18.77,0.3
2020,72053,72,Puerto Rico,25.87,1.1
2020,72054,72,Puerto Rico,18.9,0.55
2020,72055,72,Puerto Rico,34.85,0.0
2020,72057,72,Puerto Rico,8.77,0.56
2020,72059,72,Puerto Rico,23.65,0.0
2020,72061,72,Puerto Rico,9.55,2.72
2020,72063,72,Puerto Rico,15.99,0.37
2020,72065,72,Puerto Rico,6.06,0.14
2020,72067,72,Puerto Rico,20.54,1.78
2020,72069,72,Puerto Rico,9.5,0.0
2020,72071,72,Puerto Rico,10.76,0.33
2020,72073,72,Puerto Rico,14.46,0.53
2020,72075,72,Puerto Rico,21.36,0.43
2020,72077,72,Puerto Rico,19.81,0.0
2020,72079,72,Puerto Rico,19.5,0.0
2020,72081,72,Puerto Rico,13.96,0.6
2020,72083,72,Puerto Rico,6.05,0.0
2020,72085,72,Puerto Rico,13.05,0.12
2020,72087,72,Puerto Rico,25.64,2.64
2020,72089,72,Puerto Rico,25.52,0.27
2020,72091,72,Puerto Rico,18.22,0.3
2020,72093,72,Puerto Rico,7.13,0.0
2020,72095,72,Puerto Rico,25.6,0.0
2020,72097,72,Puerto Rico,25.9,1.3
2020,72099,72,Puerto Rico,22.88,0.52
2020,72101,72,Puerto Rico,18.06,1.22
2020,72103,72,Puerto Rico,17.17,0.91
2020,72105,72,Puerto Rico,18.18,0.16
2020,72107,72,Puerto Rico,25.46,0.0
2020,72109,72,Puerto Rico,18.85,1.08
2020,72111,72,Puerto Rico,17.97,0.0
2020,72113,72,Puerto Rico,11.69,0.38
2020,72115,72,Puerto Rico,5.13,1.24
2020,72117,72,Puerto Rico,7.04,1.7
2020,72119,72,Puerto Rico,20.57,0.93
2020,72121,72,Puerto Rico,18.4,0.61
2020,72123,72,Puerto Rico,5.84,0.16
2020,72125,72,Puerto Rico,7.49,0.14
2020,72127,72,Puerto Rico,16.15,5.77
2020,72129,72,Puerto Rico,8.88,0.37
2020,72131,72,Puerto Rico,15.46,0.27
2020,72133,72,Puerto Rico,6.5,0.27
2020,72135,72,Puerto Rico,10.26,1.14
2020,72137,72,Puerto Rico,14.36,1.52
2020,72139,72,Puerto Rico,4.72,0.69
2020,72141,72,Puerto Rico,33.33,0.16
2020,72143,72,Puerto Rico,19.72,1.19
2020,72145,72,Puerto Rico,18.06,0.67
2020,72147,72,Puerto Rico,13.12,0.65
2020,72149,72,Puerto Rico,20.04,0.5
2020,72151,72,Puerto Rico,18.11,0.0
2020,72153,72,Puerto Rico,17.55,1.89
2020,78010,78,US Virgin Islands,,
2020,78020,78,US Virgin Islands,,
2020,78030,78,US Virgin Islands,,
